"url","PDFs","Videos"
"https://tonypolecastro.com/topic/minimum-time-commitment/","","<iframe src=""https://player.vimeo.com/video/195310278"" frameborder=""0"" title=""WOGI Workshop Pt. 4: Practice 4 of 6"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid553375""></iframe>"
"https://tonypolecastro.com/topic/end-high-note/","","<iframe src=""https://player.vimeo.com/video/195311411"" frameborder=""0"" title=""WOGI Workshop Pt. 4: Practice 5 of 6"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid435946""></iframe>"
"https://tonypolecastro.com/topic/reflect-and-evaluate/","https://tonypolecastro.com/wp-content/uploads/2015/01/TAC-Ultimate-Guitar-Practice-Template-BLANK.pdf","<iframe src=""https://player.vimeo.com/video/195312900"" frameborder=""0"" title=""WOGI Workshop Pt. 4: Practice 6 of 6"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid257804""></iframe>"
"https://tonypolecastro.com/topic/tuning/","","<iframe src=""https://player.vimeo.com/video/152355139"" frameborder=""0"" title=""AFB - Lesson 1 - Part A"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid548503""></iframe>"
"https://tonypolecastro.com/topic/reading-tabs/","https://tonypolecastro.com/wp-content/uploads/2015/01/Tuning-and-Fretting-Basics.pdf","<iframe src=""https://player.vimeo.com/video/152355141"" frameborder=""0"" title=""AFB - Lesson 1 - Part B"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid677634""></iframe>"
"https://tonypolecastro.com/topic/fretting/","https://tonypolecastro.com/wp-content/uploads/2015/01/Tuning-and-Fretting-Basics.pdf","<iframe src=""https://player.vimeo.com/video/152355145"" frameborder=""0"" title=""AFB - Lesson 1 - Part C"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid299532""></iframe>"
"https://tonypolecastro.com/topic/hello-blues-shuffle-nice-to-meet-you/","https://tonypolecastro.com/wp-content/uploads/2015/01/Hello-Blues-Shuffle-Nice-To-Meet-You.pdf","<iframe src=""https://player.vimeo.com/video/152355143"" frameborder=""0"" title=""AFB - Lesson 2 - Part A"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid630939""></iframe>"
"https://tonypolecastro.com/topic/its-all-about-the-patterns/","https://tonypolecastro.com/wp-content/uploads/2015/01/Its-All-About-The-Patterns-The-Blues-Shuffle-Part-2.pdf","<iframe src=""https://player.vimeo.com/video/152355142"" frameborder=""0"" title=""AFB - Lesson 2 - Part B"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid418867""></iframe>"
"https://tonypolecastro.com/topic/the-little-pieces-come-together/","https://tonypolecastro.com/wp-content/uploads/2015/01/The-Little-Pieces-Come-Together-12-Barre-Blues.pdf","<iframe src=""https://player.vimeo.com/video/152355147"" frameborder=""0"" title=""AFB - Lesson 2 - Part C"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid259554""></iframe>"
"https://tonypolecastro.com/topic/the-blues-strike-a-chord/","https://tonypolecastro.com/wp-content/uploads/2015/01/The-Blues-Strike-A-Chord-The-E-A-and-D-Chords.pdf","<iframe src=""https://player.vimeo.com/video/152355151"" frameborder=""0"" title=""AFB - Lesson 3 - Part A"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid438004""></iframe>"
"https://tonypolecastro.com/topic/smooth-moves/","https://tonypolecastro.com/wp-content/uploads/2015/01/Smooth-Moves-Transitioning-Between-Chords.pdf","<iframe src=""https://player.vimeo.com/video/152355152"" frameborder=""0"" title=""AFB - Lesson 3 - Part B"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid363231""></iframe>"
"https://tonypolecastro.com/topic/adding-some-spice/","https://tonypolecastro.com/wp-content/uploads/2015/01/Adding-SpiceTransitioning-With-Speed-and-Variety.pdf","<iframe src=""https://player.vimeo.com/video/152355150"" frameborder=""0"" title=""AFB - Lesson 3 - Part C"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid895142""></iframe>"
"https://tonypolecastro.com/topic/the-definition-of-a-riff/","https://tonypolecastro.com/wp-content/uploads/2015/01/The-Definition-Of-A-Riff-1.pdf","<iframe src=""https://player.vimeo.com/video/152355148"" frameborder=""0"" title=""AFB - Lesson 4 - Part A"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid657336""></iframe>"
"https://tonypolecastro.com/topic/one-riff-two-riff-three-riff-whammo/","https://tonypolecastro.com/wp-content/uploads/2015/01/One-Riff-Two-Riff-Three-Riff-Whammo.pdf","<iframe src=""https://player.vimeo.com/video/152359799"" frameborder=""0"" title=""AFB - Lesson 4 - Part B"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid435929""></iframe>"
"https://tonypolecastro.com/topic/backing-track/","https://tonypolecastro.com/wp-content/uploads/2015/01/One-Riff-Two-Riff-Three-Riff-Whammo.pdf","<iframe src=""https://player.vimeo.com/video/152359800"" frameborder=""0"" title=""AFB - Lesson 4 - Part B (Backing Track)"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid961785""></iframe>"
"https://tonypolecastro.com/topic/the-sad-sad-side-of-minor-chords/","https://tonypolecastro.com/wp-content/uploads/2015/01/The-Sad-Sad-Side-Of-Minor-Chords.pdf","<iframe src=""https://player.vimeo.com/video/152359798"" frameborder=""0"" title=""AFB - Lesson 5 - Part A"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid972797""></iframe>"
"https://tonypolecastro.com/topic/changes-changes-changes/","https://tonypolecastro.com/wp-content/uploads/2015/01/Changes-Changes-Changes.pdf","<iframe src=""https://player.vimeo.com/video/152359801"" frameborder=""0"" title=""AFB - Lesson 5 - Part B"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid523318""></iframe>"
"https://tonypolecastro.com/topic/the-boom-chick-a/","https://tonypolecastro.com/wp-content/uploads/2015/01/The-Boom-Chick-A.pdf","<iframe src=""https://player.vimeo.com/video/152359804"" frameborder=""0"" title=""AFB - Lesson 5 - Part C"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid337496""></iframe>"
"https://tonypolecastro.com/topic/sorcerer-like-riffage/","https://tonypolecastro.com/wp-content/uploads/2015/01/Sorcerer-Like-Riffage.pdf","<iframe src=""https://player.vimeo.com/video/152359803"" frameborder=""0"" title=""AFB - Lesson 5 - Part D"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid997213""></iframe>"
"https://tonypolecastro.com/topic/backing-track-2/","https://tonypolecastro.com/wp-content/uploads/2015/01/Sorcerer-Like-Riffage.pdf","<iframe src=""https://player.vimeo.com/video/152359812"" frameborder=""0"" title=""AFB - Lesson 5 - Part D (Backing Track)"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid743373""></iframe>"
"https://tonypolecastro.com/topic/the-friendly-c-f-and-g-chords/","https://tonypolecastro.com/wp-content/uploads/2015/01/The-Friendly-C-F-And-G-Chords.pdf","<iframe src=""https://player.vimeo.com/video/152359813"" frameborder=""0"" title=""AFB - Lesson 6 - Part A"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid542897""></iframe>"
"https://tonypolecastro.com/topic/raising-the-bar-on-chord-transitions/","https://tonypolecastro.com/wp-content/uploads/2015/01/Raising-The-Bar-On-Chord-Transitions.pdf","<iframe src=""https://player.vimeo.com/video/152359810"" frameborder=""0"" title=""AFB - Lesson 6 - Part B"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid217190""></iframe>"
"https://tonypolecastro.com/topic/one-of-the-top-ten-rhythm-patterns/","https://tonypolecastro.com/wp-content/uploads/2015/01/One-Of-The-Top-Ten-Rhythm-Patterns.pdf","<iframe src=""https://player.vimeo.com/video/152359806"" frameborder=""0"" title=""AFB - Lesson 6 - Part C"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid232976""></iframe>"
"https://tonypolecastro.com/topic/and-the-riffs-go-ooooon/","https://tonypolecastro.com/wp-content/uploads/2015/01/And-The-Riffs-Go-Ooooon.pdf","<iframe src=""https://player.vimeo.com/video/152359808"" frameborder=""0"" title=""AFB - Lesson 6 - Part D"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid780614""></iframe>"
"https://tonypolecastro.com/topic/backing-track-3/","https://tonypolecastro.com/wp-content/uploads/2015/01/And-The-Riffs-Go-Ooooon.pdf","<iframe src=""https://player.vimeo.com/video/152359807"" frameborder=""0"" title=""AFB - Lesson 6 - Part D (Backing Track)"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid702262""></iframe>"
"https://tonypolecastro.com/lessons/congrats/","","<iframe src=""https://player.vimeo.com/video/152359802"" frameborder=""0"" title=""AFB - Congrats!"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid272573""></iframe>"
"https://tonypolecastro.com/lessons/44-time-simple-divisions/","https://tonypolecastro.com/wp-content/uploads/2015/01/Strumming-Jumpstart-Lesson-1.pdf","<iframe src=""https://player.vimeo.com/video/165024575"" frameborder=""0"" title=""Lesson 1- 4-4 Time And it’s Simple Divisions (Strumming 101)"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid186850""></iframe>"
"https://tonypolecastro.com/lessons/34-time-simple-divisions/","https://tonypolecastro.com/wp-content/uploads/2015/01/Strumming-Jumpstart-Lesson-2.pdf","<iframe src=""https://player.vimeo.com/video/165024574"" frameborder=""0"" title=""Lesson 2- 3-4 Time and it's Common Divisions (Strumming 101)"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid412745""></iframe>"
"https://tonypolecastro.com/lessons/golden-rule-strum-direction/","https://tonypolecastro.com/wp-content/uploads/2015/01/Strumming-Jumpstart-Lesson-3.pdf","<iframe src=""https://player.vimeo.com/video/165024573"" frameborder=""0"" title=""Lesson 3- The Golden Rule of Strumming (Strumming 101)"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid648490""></iframe>"
"https://tonypolecastro.com/lessons/interpretations-rhythmic-pattern/","https://tonypolecastro.com/wp-content/uploads/2015/01/Strumming-Jumpstart-Lesson-4-1.pdf","<iframe src=""https://player.vimeo.com/video/165027480"" frameborder=""0"" title=""Lesson 4- How to by Dynamic With Your Strumming Patterns"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid509727""></iframe>"
"https://tonypolecastro.com/lessons/mixing-note-values-44/","https://tonypolecastro.com/wp-content/uploads/2015/01/Strumming-Jumpstart-Lesson-5.pdf","<iframe src=""https://player.vimeo.com/video/165027479"" frameborder=""0"" title=""Lesson 5- Mixing note values in 4-4"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid138441""></iframe>"
"https://tonypolecastro.com/lessons/mixing-note-values-34/","https://tonypolecastro.com/wp-content/uploads/2015/01/Strumming-Jumpstart-Lesson-6.pdf","<iframe src=""https://player.vimeo.com/video/165031921"" frameborder=""0"" title=""Lesson 6- Mixing note values in 3-4"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid805788""></iframe>"
"https://tonypolecastro.com/lessons/10-essential-strumming-patterns/","https://tonypolecastro.com/wp-content/uploads/2015/01/Strumming-Jumpstart-Lesson-7.pdf","<iframe src=""https://player.vimeo.com/video/165031920"" frameborder=""0"" title=""Lesson Seven-10 essential strumming patterns"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid264151""></iframe>"
"https://tonypolecastro.com/lessons/finger-familiarity-technique/","https://tonypolecastro.com/wp-content/uploads/2015/01/Fingerpicking-Jumpstart-Lesson-1.pdf","<iframe src=""https://player.vimeo.com/video/157611566"" frameborder=""0"" title=""FGR Jumpstart 1 - Finger Familiarity and Technique"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid734954""></iframe>"
"https://tonypolecastro.com/lessons/all-thumbs/","https://tonypolecastro.com/wp-content/uploads/2015/01/Fingerpicking-Jumpstart-Lesson-2.pdf","<iframe src=""https://player.vimeo.com/video/157611567"" frameborder=""0"" title=""FGR Jumpstart 2 - All Thumbs"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid65255""></iframe>"
"https://tonypolecastro.com/lessons/pinching-pyrotechics/","https://tonypolecastro.com/wp-content/uploads/2015/01/Fingerpicking-Jumpstart-Lesson-3.pdf","<iframe src=""https://player.vimeo.com/video/157611573"" frameborder=""0"" title=""FGR Jumpstart 3 - Pinching Pyrotechics"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid472411""></iframe>"
"https://tonypolecastro.com/lessons/staggered-pinchers-eighth-notes/","https://tonypolecastro.com/wp-content/uploads/2015/01/Fingerpicking-Jumpstart-Lesson-4.pdf","<iframe src=""https://player.vimeo.com/video/157611576"" frameborder=""0"" title=""FGR Jumpstart 4 - Staggered Pinchers and the Eighth Notes"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid901344""></iframe>"
"https://tonypolecastro.com/lessons/fingerpickers-friend-mixed-note-values/","https://tonypolecastro.com/wp-content/uploads/2015/01/Fingerpicking-Jumpstart-Lesson-5.pdf","<iframe src=""https://player.vimeo.com/video/157613118"" frameborder=""0"" title=""FGR Jumpstart 5 - The Fingerpickers Friend Mixed Note Values"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid660356""></iframe>"
"https://tonypolecastro.com/lessons/adding-some-panache/","https://tonypolecastro.com/wp-content/uploads/2015/01/Fingerpicking-Jumpstart-Lesson-6.pdf","<iframe src=""https://player.vimeo.com/video/157615797"" frameborder=""0"" title=""FGR Jumpstart 6 - Adding Some Panache"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid247077""></iframe>"
"https://tonypolecastro.com/lessons/holding-flatpick-right-way/","https://tonypolecastro.com/wp-content/uploads/2015/01/Flatpicking-Jumpstart-Lesson-1.pdf","<iframe src=""https://player.vimeo.com/video/158348475"" frameborder=""0"" title=""Flatpicking Jumpstart Part 1 - Holding Your Flatpick The Right Way"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid832810""></iframe>"
"https://tonypolecastro.com/lessons/string-familiarity-stroke/","https://tonypolecastro.com/wp-content/uploads/2015/01/Flatpicking-Jumpstart-Lesson-2.pdf","<iframe src=""https://player.vimeo.com/video/158348476"" frameborder=""0"" title=""Flatpicking Jumpstart part 2 - String Familiarity and Understanding the Down Stroke"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid339060""></iframe>"
"https://tonypolecastro.com/lessons/golden-rule-flatpicking/","https://tonypolecastro.com/wp-content/uploads/2015/01/Flatpicking-Jumpstart-Lesson-3.pdf","<iframe src=""https://player.vimeo.com/video/158348480"" frameborder=""0"" title=""Flatpicking Jumpstart Part 3 - The Golden Rule of Flatpicking"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid665887""></iframe>"
"https://tonypolecastro.com/lessons/open-position-g-major-scale/","https://tonypolecastro.com/wp-content/uploads/2015/01/Flatpicking-Jumpstart-Lesson-4.pdf","<iframe src=""https://player.vimeo.com/video/158348481"" frameborder=""0"" title=""Flatpicking Jumpstart Part 4 - The Open Position G Major Scale"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid94681""></iframe>"
"https://tonypolecastro.com/lessons/open-position-c-major-scale/","https://tonypolecastro.com/wp-content/uploads/2015/01/Flatpicking-Jumpstart-Lesson-5.pdf","<iframe src=""https://player.vimeo.com/video/158348483"" frameborder=""0"" title=""Flatpicking Jumpstart Part 5 - The Open Position C Major Scale"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid487614""></iframe>"
"https://tonypolecastro.com/lessons/string-skipping-mixed-note-values/","https://tonypolecastro.com/wp-content/uploads/2015/01/Flatpicking-Jumpstart-Lesson-6.pdf","<iframe src=""https://player.vimeo.com/video/158348487"" frameborder=""0"" title=""Flatpicking Jumpstart Part 6 - String Skipping and Mixed Note Values"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" id=""fitvid50995""></iframe>"
