url,Tab_link,Video_link
https://tonypolecastro.com/lessons/kc8-mixed-key-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC8-Mixed-Key-of-Am.pdf,https://player.vimeo.com/external/199655615.hd.mp4?s=30685c060ccda57952ad75826f09d836168f68e4&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc9-minor-key-bm-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC9-Minor-Key-of-Bm.pdf,https://player.vimeo.com/external/199701427.hd.mp4?s=0cdb51654db206c9a86ef995b332eb4cfa4a2a74&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc9-major-key-bm-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC9-Major-Key-of-Bm.pdf,https://player.vimeo.com/external/199691645.hd.mp4?s=4462b12206e9259688c7d2a8b25d75be37f5f72a&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc9-accidentals-key-bm-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC9-Accidentals-Key-of-Bm.pdf,https://player.vimeo.com/external/199661631.hd.mp4?s=37752f65d529455334de33c656945fa6dff60117&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc9-mixed-key-bm-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC9-Mixed-Key-of-Bm.pdf,https://player.vimeo.com/external/199702987.hd.mp4?s=90c6b0a674b731de14b3f8e54d0966bd79b5eeda&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc10-minor-key-dm-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC10-Minor-Key-of-Dm.pdf,https://player.vimeo.com/external/199707651.hd.mp4?s=cf803564d6c313e40d0db8ea48f28ce3a30fa9df&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc10-major-key-dm-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC10-Major-Key-of-Dm.pdf,https://player.vimeo.com/external/199706193.hd.mp4?s=da89c6e22abfa5466429c62a785cd080a9fdf79c&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc10-accidentals-key-dm-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC10-Accidentals-Key-of-Dm.pdf,https://player.vimeo.com/external/199704983.hd.mp4?s=dc3d35158245a2afdf5373c39b90d02ccac1596d&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc10-mixed-key-dm-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC10-Mixed-Key-of-Dm.pdf,https://player.vimeo.com/external/199709373.hd.mp4?s=9ffab44827aa1953031e02ff1e2a9d810c7c1d67&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc11-minor-key-em-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC11-Minor-Key-of-Em.pdf,https://player.vimeo.com/external/199715226.hd.mp4?s=18911bcf0ad25e8722d86afb7ed17f46e66ff0ac&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc11-major-key-em-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC11-Major-Key-of-Em.pdf,https://player.vimeo.com/external/199716919.hd.mp4?s=8433f6db411ef38e1355e19f9985afa76f053696&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc11-accidentals-key-em-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC11-Accidentals-Key-of-Em.pdf,https://player.vimeo.com/external/199711552.hd.mp4?s=0991c657ca392dfd8674e3b8ef4aa30e2ccb44e3&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc11-mixed-key-em-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC11-Mixed-Key-of-Em.pdf,https://player.vimeo.com/external/199720893.hd.mp4?s=a7fe4eefc2e26b3dc3d44066b9fa37887f881f12&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc12-major-key-g-barre-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC12-Major-Key-of-G-Barre.pdf,https://player.vimeo.com/external/202039346.hd.mp4?s=ea73de28298179cb31f0359cc65e03ef40dfabc3&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc12-minor-key-g-barre-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC12-Minor-Key-of-G-Barre.pdf,https://player.vimeo.com/external/202755217.hd.mp4?s=d13602b781dcca8091c43ff2b33228e7e9e68a5b&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc12-accidentals-key-g-barre-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC12-Accidental-Key-of-G-Barre.pdf,https://player.vimeo.com/external/202043665.hd.mp4?s=4fe1b602064490fc5298daa0e89a611c149a1980&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc12-mixed-key-g-barre-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC12-Mixed-Key-of-G-Barre.pdf,https://player.vimeo.com/external/202045709.hd.mp4?s=0083ed8a827cfd69c292ec19d983cd1513071f96&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc13-major-key-c-barre-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC13-Major-Key-of-C-Barre-1.pdf,https://player.vimeo.com/external/202933431.hd.mp4?s=559411f8921a2f2fda2a610b6fd5ec6395daa67f&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc13-minor-key-c-barre-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC13-Minor-Key-of-C-Barre.pdf,https://player.vimeo.com/external/202939506.hd.mp4?s=fe99ad2d2ccdcb34228c7235731952f1eb46a2b4&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc13-accidentals-key-c-barre-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC13-Accidentals-Key-of-C-Barre.pdf,https://player.vimeo.com/external/202941247.hd.mp4?s=d1f8a97df9155ca1d72a2f1eb847ceb853d369e1&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc13-mixed-key-c-barre-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC13-Mixed-Key-of-C-Barre.pdf,https://player.vimeo.com/external/202943283.hd.mp4?s=7fcc4194ffe44fe813522d9b2306224aa8624b86&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc14-major-key-barre/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC14-Major-Key-of-A-Barre.pdf,https://player.vimeo.com/external/204878526.hd.mp4?s=9b6cf93b9c127a2042c7f0756bd304d56fca3096&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc14-minor-key-barre/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC14-Minor-Key-of-A-Barre.pdf,https://player.vimeo.com/external/204884026.hd.mp4?s=5b50ec4c1867d14028a1e3ef024e1e4817dd0319&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc14-accidentals-key-barre/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC14-Accidentals-Key-of-A-Barre.pdf,https://player.vimeo.com/external/205050980.hd.mp4?s=d862b4a52ced0a07764d0acaafaf2ed3c5fc68e0&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc14-mixed-key-barre/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC14-Mixed-Key-of-A-Barre.pdf,https://player.vimeo.com/external/204886945.hd.mp4?s=97e0b55ef33e6782bf6891fe3e16aecdb638aa43&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc15-major-key-d-barre/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC15-Major-Key-of-D-Barre.pdf,https://player.vimeo.com/external/204891754.hd.mp4?s=c482ccf9848e7fc6e840480955dee41a61ff716f&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc15-minor-key-d-barre/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC15-Minor-Key-of-D-Barre.pdf,https://player.vimeo.com/external/204897036.hd.mp4?s=8b42ec1239e4790baa3243b57d403145efbbbd5a&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc15-accidentals-key-d-barre/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC15-Accidentals-Key-of-D-Barre.pdf,https://player.vimeo.com/external/204898561.hd.mp4?s=e82b75087397b61fb7ddd6ceb88dcf646c6b1fbb&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc15-mixed-key-d-barre/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC15-Mixed-Key-of-D-Barre.pdf,https://player.vimeo.com/external/205546401.hd.mp4?s=64c51d4d669c42f0dc5abaca2019b99ce195cbdc&profile_id=174&download=1
